variant,split,seed,episodes,success_rate,tail_risk,calibration_error
scalar_uncertainty_planner,embodiment_shift,3,600,0.5550,0.4450,0.0205
scalar_uncertainty_planner,embodiment_shift,4,600,0.5917,0.4083,0.0008
scalar_uncertainty_planner,embodiment_shift,5,600,0.5617,0.4383,0.0145
scalar_uncertainty_planner,embodiment_shift,6,600,0.5700,0.4300,0.0152
scalar_uncertainty_planner,combined_stress,0,600,0.5100,0.4900,0.0115
scalar_uncertainty_planner,combined_stress,1,600,0.5167,0.4833,0.0074
scalar_uncertainty_planner,combined_stress,2,600,0.4800,0.5200,0.0211
scalar_uncertainty_planner,combined_stress,3,600,0.5033,0.4967,0.0073
scalar_uncertainty_planner,combined_stress,4,600,0.5500,0.4500,0.0371
scalar_uncertainty_planner,combined_stress,5,600,0.4667,0.5333,0.0300
scalar_uncertainty_planner,combined_stress,6,600,0.5183,0.4817,0.0126
ensemble_disagreement_planner,nominal,0,600,0.6967,0.3033,0.0072
ensemble_disagreement_planner,nominal,1,600,0.7167,0.2833,0.0189
ensemble_disagreement_planner,nominal,2,600,0.6717,0.3283,0.0305
ensemble_disagreement_planner,nominal,3,600,0.7150,0.2850,0.0037
ensemble_disagreement_planner,nominal,4,600,0.7100,0.2900,0.0163
ensemble_disagreement_planner,nominal,5,600,0.7083,0.2917,0.0153
ensemble_disagreement_planner,nominal,6,600,0.6933,0.3067,0.0007
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5850,0.4150,0.0120
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5767,0.4233,0.0143
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.6033,0.3967,0.0079
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.6317,0.3683,0.0271
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.5733,0.4267,0.0135
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5750,0.4250,0.0112
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.6217,0.3783,0.0344
ensemble_disagreement_planner,embodiment_shift,0,600,0.5867,0.4133,0.0298
ensemble_disagreement_planner,embodiment_shift,1,600,0.6300,0.3700,0.0196
ensemble_disagreement_planner,embodiment_shift,2,600,0.6533,0.3467,0.0385
ensemble_disagreement_planner,embodiment_shift,3,600,0.6383,0.3617,0.0144
ensemble_disagreement_planner,embodiment_shift,4,600,0.5850,0.4150,0.0213
ensemble_disagreement_planner,embodiment_shift,5,600,0.6083,0.3917,0.0027
ensemble_disagreement_planner,embodiment_shift,6,600,0.5883,0.4117,0.0183
ensemble_disagreement_planner,combined_stress,0,600,0.5667,0.4333,0.0201
ensemble_disagreement_planner,combined_stress,1,600,0.5383,0.4617,0.0022
ensemble_disagreement_planner,combined_stress,2,600,0.5467,0.4533,0.0018
ensemble_disagreement_planner,combined_stress,3,600,0.5733,0.4267,0.0193
ensemble_disagreement_planner,combined_stress,4,600,0.5167,0.4833,0.0197
ensemble_disagreement_planner,combined_stress,5,600,0.5467,0.4533,0.0109
ensemble_disagreement_planner,combined_stress,6,600,0.5200,0.4800,0.0167
conformal_risk_filter,nominal,0,600,0.7000,0.3000,0.0206
conformal_risk_filter,nominal,1,600,0.7083,0.2917,0.0097
conformal_risk_filter,nominal,2,600,0.7150,0.2850,0.0041
conformal_risk_filter,nominal,3,600,0.7067,0.2933,0.0045
conformal_risk_filter,nominal,4,600,0.7633,0.2367,0.0473
conformal_risk_filter,nominal,5,600,0.7267,0.2733,0.0255
conformal_risk_filter,nominal,6,600,0.7300,0.2700,0.0061
conformal_risk_filter,hidden_mode_shift,0,600,0.6333,0.3667,0.0122
conformal_risk_filter,hidden_mode_shift,1,600,0.6117,0.3883,0.0069
conformal_risk_filter,hidden_mode_shift,2,600,0.6233,0.3767,0.0037
conformal_risk_filter,hidden_mode_shift,3,600,0.5717,0.4283,0.0310
conformal_risk_filter,hidden_mode_shift,4,600,0.6500,0.3500,0.0334
conformal_risk_filter,hidden_mode_shift,5,600,0.5850,0.4150,0.0167
conformal_risk_filter,hidden_mode_shift,6,600,0.6183,0.3817,0.0061
conformal_risk_filter,embodiment_shift,0,600,0.6250,0.3750,0.0142
conformal_risk_filter,embodiment_shift,1,600,0.6283,0.3717,0.0083
conformal_risk_filter,embodiment_shift,2,600,0.6500,0.3500,0.0122
conformal_risk_filter,embodiment_shift,3,600,0.6000,0.4000,0.0208
conformal_risk_filter,embodiment_shift,4,600,0.6417,0.3583,0.0069
conformal_risk_filter,embodiment_shift,5,600,0.5883,0.4117,0.0315
conformal_risk_filter,embodiment_shift,6,600,0.6300,0.3700,0.0126
conformal_risk_filter,combined_stress,0,600,0.5767,0.4233,0.0026
conformal_risk_filter,combined_stress,1,600,0.5533,0.4467,0.0182
conformal_risk_filter,combined_stress,2,600,0.5767,0.4233,0.0040
conformal_risk_filter,combined_stress,3,600,0.5767,0.4233,0.0210
conformal_risk_filter,combined_stress,4,600,0.5700,0.4300,0.0004
conformal_risk_filter,combined_stress,5,600,0.5700,0.4300,0.0153
conformal_risk_filter,combined_stress,6,600,0.5967,0.4033,0.0192
proposed_branch_mechanism,nominal,0,600,0.7650,0.2350,0.0089
proposed_branch_mechanism,nominal,1,600,0.7233,0.2767,0.0252
proposed_branch_mechanism,nominal,2,600,0.7467,0.2533,0.0144
proposed_branch_mechanism,nominal,3,600,0.7683,0.2317,0.0186
proposed_branch_mechanism,nominal,4,600,0.7517,0.2483,0.0034
proposed_branch_mechanism,nominal,5,600,0.7733,0.2267,0.0159
proposed_branch_mechanism,nominal,6,600,0.7600,0.2400,0.0050
proposed_branch_mechanism,hidden_mode_shift,0,600,0.7217,0.2783,0.0305
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7350,0.2650,0.0514
proposed_branch_mechanism,hidden_mode_shift,2,600,0.6717,0.3283,0.0244
proposed_branch_mechanism,hidden_mode_shift,3,600,0.7050,0.2950,0.0202
proposed_branch_mechanism,hidden_mode_shift,4,600,0.7067,0.2933,0.0165
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6867,0.3133,0.0058
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6983,0.3017,0.0083
proposed_branch_mechanism,embodiment_shift,0,600,0.6967,0.3033,0.0066
proposed_branch_mechanism,embodiment_shift,1,600,0.6717,0.3283,0.0240
proposed_branch_mechanism,embodiment_shift,2,600,0.7167,0.2833,0.0085
proposed_branch_mechanism,embodiment_shift,3,600,0.7267,0.2733,0.0298
proposed_branch_mechanism,embodiment_shift,4,600,0.7067,0.2933,0.0044
proposed_branch_mechanism,embodiment_shift,5,600,0.7300,0.2700,0.0254
proposed_branch_mechanism,embodiment_shift,6,600,0.6967,0.3033,0.0054
proposed_branch_mechanism,combined_stress,0,600,0.6367,0.3633,0.0240
proposed_branch_mechanism,combined_stress,1,600,0.6350,0.3650,0.0181
proposed_branch_mechanism,combined_stress,2,600,0.6683,0.3317,0.0027
proposed_branch_mechanism,combined_stress,3,600,0.6850,0.3150,0.0307
proposed_branch_mechanism,combined_stress,4,600,0.6550,0.3450,0.0047
proposed_branch_mechanism,combined_stress,5,600,0.6567,0.3433,0.0053
proposed_branch_mechanism,combined_stress,6,600,0.6950,0.3050,0.0355
oracle_branch_upper_bound,nominal,0,600,0.8233,0.1767,0.0025
oracle_branch_upper_bound,nominal,1,600,0.7950,0.2050,0.0159
oracle_branch_upper_bound,nominal,2,600,0.8017,0.1983,0.0063
