seed,scenario,scenario_id,split,object_type,method,chosen_action,true_memory,estimated_memory,uncertainty,visible_fraction,success,shape_error,memory_error,damage,max_stretch,contact_rate,force_clip_rate,strain_energy,final_progress,diagnostic_count,actual_failures,predicted_failures,actual_failure_bits,predicted_failure_bits,trajectory
0,5,nominal_visible_state_0_5_cloth_strip,nominal_visible_state,cloth_strip,ensemble_uncertainty_planner,diagnostic_branch_pull,-0.12075,-0.25953,0.08000,1.00000,0,0.15904,0.13878,0.00000,2.03062,0.25862,0.00000,1.39551,0.15294,1,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.254:stretch=1.29:contact=0;11:err=0.255:stretch=1.30:contact=1;22:err=0.192:stretch=2.03:contact=0;33:err=0.160:stretch=2.03:contact=0;44:err=0.154:stretch=2.03:contact=0;55:err=0.158:stretch=2.03:contact=0;57:err=0.159:stretch=2.03:contact=0
0,5,nominal_visible_state_0_5_cloth_strip,nominal_visible_state,cloth_strip,action_conditioned_memory,diagnostic_branch_pull,-0.12075,-0.21303,0.11920,1.00000,0,0.15904,0.09229,0.00000,2.03062,0.25862,0.00000,1.39551,0.15294,1,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.254:stretch=1.29:contact=0;11:err=0.255:stretch=1.30:contact=1;22:err=0.192:stretch=2.03:contact=0;33:err=0.160:stretch=2.03:contact=0;44:err=0.154:stretch=2.03:contact=0;55:err=0.158:stretch=2.03:contact=0;57:err=0.159:stretch=2.03:contact=0
0,5,nominal_visible_state_0_5_cloth_strip,nominal_visible_state,cloth_strip,oracle_latent_state,center_pull,-0.12075,-0.12075,0.00000,1.00000,0,0.13682,0.00000,0.00000,1.82348,0.00000,0.00000,0.97823,0.14305,0,shape_failure,shape_failure,00000010,00000010,0:err=0.251:stretch=1.29:contact=0;11:err=0.166:stretch=1.82:contact=0;22:err=0.126:stretch=1.82:contact=0;33:err=0.120:stretch=1.82:contact=0;44:err=0.131:stretch=1.82:contact=0;55:err=0.137:stretch=1.82:contact=0;57:err=0.137:stretch=1.82:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,visible_state_mpc,pull_high,-0.09812,0.00000,0.36390,1.00000,1,0.09269,0.09812,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,history_rnn_estimator,pull_high,-0.09812,-0.08059,0.25998,1.00000,1,0.09269,0.01753,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,particle_filter_memory,pull_high,-0.09812,-0.08059,0.27596,1.00000,1,0.09269,0.01753,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,graph_dynamics_baseline,pull_high,-0.09812,0.15935,0.26799,1.00000,1,0.09269,0.25747,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,ensemble_uncertainty_planner,pull_high,-0.09812,-0.09846,0.08000,1.00000,1,0.09269,0.00035,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,action_conditioned_memory,pull_high,-0.09812,-0.05478,0.10677,1.00000,1,0.09269,0.04333,0.00000,2.63608,0.00000,0.00000,0.93437,0.14991,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.111:stretch=2.64:contact=0;22:err=0.081:stretch=2.64:contact=0;33:err=0.080:stretch=2.64:contact=0;44:err=0.091:stretch=2.64:contact=0;55:err=0.093:stretch=2.64:contact=0;57:err=0.093:stretch=2.64:contact=0
0,6,nominal_visible_state_0_6_elastic_band,nominal_visible_state,elastic_band,oracle_latent_state,center_pull,-0.09812,-0.09812,0.00000,1.00000,1,0.07631,0.00000,0.00000,1.95908,0.00000,0.00000,0.53215,0.13685,0,,,00000000,00000000,0:err=0.163:stretch=1.23:contact=0;11:err=0.094:stretch=1.96:contact=0;22:err=0.053:stretch=1.96:contact=0;33:err=0.060:stretch=1.96:contact=0;44:err=0.075:stretch=1.96:contact=0;55:err=0.077:stretch=1.96:contact=0;57:err=0.076:stretch=1.96:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,visible_state_mpc,pull_low,-0.14610,0.00000,0.36929,1.00000,0,0.14732,0.14610,0.00000,1.61325,0.00000,0.01724,1.53529,0.17474,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.250:stretch=1.17:contact=0;11:err=0.168:stretch=1.61:contact=0;22:err=0.127:stretch=1.61:contact=0;33:err=0.132:stretch=1.61:contact=0;44:err=0.147:stretch=1.61:contact=0;55:err=0.148:stretch=1.61:contact=0;57:err=0.147:stretch=1.61:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,history_rnn_estimator,pull_low,-0.14610,-0.13103,0.21606,1.00000,0,0.14732,0.01506,0.00000,1.61325,0.00000,0.01724,1.53529,0.17474,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.250:stretch=1.17:contact=0;11:err=0.168:stretch=1.61:contact=0;22:err=0.127:stretch=1.61:contact=0;33:err=0.132:stretch=1.61:contact=0;44:err=0.147:stretch=1.61:contact=0;55:err=0.148:stretch=1.61:contact=0;57:err=0.147:stretch=1.61:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,particle_filter_memory,pull_low,-0.14610,-0.13103,0.18000,1.00000,0,0.14732,0.01506,0.00000,1.61325,0.00000,0.01724,1.53529,0.17474,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.250:stretch=1.17:contact=0;11:err=0.168:stretch=1.61:contact=0;22:err=0.127:stretch=1.61:contact=0;33:err=0.132:stretch=1.61:contact=0;44:err=0.147:stretch=1.61:contact=0;55:err=0.148:stretch=1.61:contact=0;57:err=0.147:stretch=1.61:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,graph_dynamics_baseline,gentle_relax_pull,-0.14610,-0.19527,0.23285,1.00000,0,0.14135,0.04917,0.00000,1.36867,0.00000,0.00000,0.64030,0.14326,0,shape_failure,,00000010,00000000,0:err=0.252:stretch=1.17:contact=0;11:err=0.170:stretch=1.37:contact=0;22:err=0.117:stretch=1.37:contact=0;33:err=0.120:stretch=1.37:contact=0;44:err=0.138:stretch=1.37:contact=0;55:err=0.142:stretch=1.37:contact=0;57:err=0.141:stretch=1.37:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,ensemble_uncertainty_planner,pull_low,-0.14610,-0.10802,0.08000,1.00000,0,0.14732,0.03808,0.00000,1.61325,0.00000,0.01724,1.53529,0.17474,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.250:stretch=1.17:contact=0;11:err=0.168:stretch=1.61:contact=0;22:err=0.127:stretch=1.61:contact=0;33:err=0.132:stretch=1.61:contact=0;44:err=0.147:stretch=1.61:contact=0;55:err=0.148:stretch=1.61:contact=0;57:err=0.147:stretch=1.61:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,action_conditioned_memory,diagnostic_branch_pull,-0.14610,-0.14511,0.08077,1.00000,1,0.13671,0.00099,0.00000,2.12101,0.29310,0.00000,1.26061,0.16540,1,,,00000000,00000000,0:err=0.255:stretch=1.17:contact=0;11:err=0.255:stretch=1.17:contact=0;22:err=0.187:stretch=2.12:contact=0;33:err=0.119:stretch=2.12:contact=1;44:err=0.116:stretch=2.12:contact=1;55:err=0.135:stretch=2.12:contact=0;57:err=0.137:stretch=2.12:contact=0
0,7,nominal_visible_state_0_7_deformable_sheet,nominal_visible_state,deformable_sheet,oracle_latent_state,center_pull,-0.14610,-0.14610,0.00000,1.00000,1,0.12492,0.00000,0.00000,1.48708,0.00000,0.00000,1.02787,0.16561,0,,,00000000,00000000,0:err=0.251:stretch=1.17:contact=0;11:err=0.149:stretch=1.49:contact=0;22:err=0.096:stretch=1.49:contact=0;33:err=0.106:stretch=1.49:contact=0;44:err=0.126:stretch=1.49:contact=0;55:err=0.126:stretch=1.49:contact=0;57:err=0.125:stretch=1.49:contact=0
0,8,nominal_visible_state_0_8_rope,nominal_visible_state,rope,visible_state_mpc,pull_low,0.13329,0.00000,0.34154,1.00000,0,0.17333,0.13329,1.00000,3.52370,0.00000,0.01724,1.06560,0.13194,0,excessive_stretch;shape_failure,,10000010,00000000,0:err=0.248:stretch=1.29:contact=0;11:err=0.205:stretch=3.52:contact=0;22:err=0.175:stretch=3.52:contact=0;33:err=0.168:stretch=3.52:contact=0;44:err=0.170:stretch=3.52:contact=0;55:err=0.173:stretch=3.52:contact=0;57:err=0.173:stretch=3.52:contact=0
0,8,nominal_visible_state_0_8_rope,nominal_visible_state,rope,history_rnn_estimator,pull_low,0.13329,0.17573,0.24137,1.00000,0,0.17333,0.04243,1.00000,3.52370,0.00000,0.01724,1.06560,0.13194,0,excessive_stretch;shape_failure,,10000010,00000000,0:err=0.248:stretch=1.29:contact=0;11:err=0.205:stretch=3.52:contact=0;22:err=0.175:stretch=3.52:contact=0;33:err=0.168:stretch=3.52:contact=0;44:err=0.170:stretch=3.52:contact=0;55:err=0.173:stretch=3.52:contact=0;57:err=0.173:stretch=3.52:contact=0
0,8,nominal_visible_state_0_8_rope,nominal_visible_state,rope,particle_filter_memory,pull_low,0.13329,0.17573,0.22756,1.00000,0,0.17333,0.04243,1.00000,3.52370,0.00000,0.01724,1.06560,0.13194,0,excessive_stretch;shape_failure,,10000010,00000000,0:err=0.248:stretch=1.29:contact=0;11:err=0.205:stretch=3.52:contact=0;22:err=0.175:stretch=3.52:contact=0;33:err=0.168:stretch=3.52:contact=0;44:err=0.170:stretch=3.52:contact=0;55:err=0.173:stretch=3.52:contact=0;57:err=0.173:stretch=3.52:contact=0
